motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,Am,Gm
2,1,170,28,7,14,28,7,14,1,0.257969495840825,5,16.3333333333333,14
2,2,80,14,23,14,23,5,5,0,0.50276376185036,5,14,11.7203871786732
2,2,140,23,14,23,5,14,5,1,0.233371816025624,5,14,11.7203871786732
2,3,50,11,14,14,11,17,17,0,0.3642837180372,5,14,13.7823480810476
2,1,230,28,28,7,14,14,7,1,0.194933690696757,5,16.3333333333333,14
2,3,80,17,11,14,14,17,11,0,0.259793180249289,5,14,13.7823480810476
2,2,200,5,23,14,5,14,23,1,0.244591112280659,5,14,11.7203871786732
2,2,200,23,5,5,14,23,14,1,0.625395284785782,5,14,11.7203871786732
1,2,140,14,23,23,14,5,5,0,2.45405453852618,5,14,11.7203871786732
1,1,230,7,28,14,14,28,7,1,0.165944781378357,5,16.3333333333333,14
2,1,140,7,7,28,14,28,14,1,0.316712332624775,5,16.3333333333333,14
1,1,170,7,28,14,28,7,14,1,0.0793819699528058,5,16.3333333333333,14
2,1,80,28,14,7,14,7,28,0,0.298185005775622,5,16.3333333333333,14
1,1,50,7,28,28,7,14,14,0,0.278974373389474,5,16.3333333333333,14
1,2,50,5,14,23,23,14,5,0,0.185779055111652,5,14,11.7203871786732
1,2,200,23,23,5,14,14,5,1,0.126581107359357,5,14,11.7203871786732
2,2,110,23,5,14,23,14,5,0,0.243383490427391,5,14,11.7203871786732
1,2,80,23,23,14,14,5,5,0,0.496260060627606,5,14,11.7203871786732
2,1,110,7,28,7,14,28,14,0,1.80093312303916,5,16.3333333333333,14
1,3,200,14,14,11,17,11,17,1,0.129080345584157,5,14,13.7823480810476
1,1,230,28,14,28,7,14,7,1,0.0978524333062296,5,16.3333333333333,14
2,3,200,17,14,14,11,17,11,1,0.208683457618804,5,14,13.7823480810476
2,2,50,23,5,14,23,14,5,0,0.231546872244621,5,14,11.7203871786732
1,3,200,11,17,17,14,14,11,1,0.352317230337121,5,14,13.7823480810476
2,1,200,28,28,14,7,14,7,1,1.11693546099536,5,16.3333333333333,14
1,3,230,14,17,11,17,14,11,1,0.202685050545711,5,14,13.7823480810476
1,3,140,11,14,17,17,11,14,0,0.541549477796025,5,14,13.7823480810476
2,1,200,14,14,28,28,7,7,1,0.212116071440732,5,16.3333333333333,14
2,2,110,23,5,5,14,14,23,0,1.57089474993688,5,14,11.7203871786732
1,3,230,14,17,11,11,14,17,1,0.117126944081861,5,14,13.7823480810476
1,2,230,5,14,23,23,14,5,1,0.000111433805159322,5,14,11.7203871786732
2,2,140,14,5,23,23,14,5,1,2.05277391372704,5,14,11.7203871786732
2,2,230,23,5,14,5,23,14,1,0.270831171951386,5,14,11.7203871786732
1,3,170,11,14,14,11,17,17,1,0.935669241915662,5,14,13.7823480810476
2,3,230,17,17,11,11,14,14,1,1.71013464658961,5,14,13.7823480810476
2,1,170,14,14,7,7,28,28,1,0.762263861643305,5,16.3333333333333,14
1,2,230,5,14,23,23,14,5,1,0.0728205067565568,5,14,11.7203871786732
1,3,140,14,17,11,14,11,17,1,0.993679947096098,5,14,13.7823480810476
2,1,230,28,7,14,14,7,28,1,0.0659936730619393,5,16.3333333333333,14
2,3,110,14,17,11,11,17,14,0,0.314906486196605,5,14,13.7823480810476
1,1,50,14,28,28,14,7,7,0,0.18570020334505,5,16.3333333333333,14
2,2,110,23,5,14,23,5,14,0,0.640556552839143,5,14,11.7203871786732
2,3,170,11,17,11,17,14,14,1,0.655196839094287,5,14,13.7823480810476
1,1,110,7,14,14,28,7,28,0,1.48578781467222,5,16.3333333333333,14
1,1,50,14,7,28,7,14,28,0,0.306045754359275,5,16.3333333333333,14
1,1,50,7,14,28,28,14,7,0,0.168794892107371,5,16.3333333333333,14
1,3,200,11,17,14,11,14,17,1,2.81557242230156,5,14,13.7823480810476
2,3,50,14,14,17,17,11,11,0,0.201425843284142,5,14,13.7823480810476
2,2,80,14,14,23,5,5,23,0,0.242275776299721,5,14,11.7203871786732
2,1,140,14,14,7,28,28,7,1,0.199011336404737,5,16.3333333333333,14
1,2,230,5,23,23,14,14,5,1,0.0717291043247315,5,14,11.7203871786732
2,1,140,28,14,7,7,28,14,0,1.41247510372318,5,16.3333333333333,14
1,2,50,14,5,5,14,23,23,0,0.338837668400402,5,14,11.7203871786732
1,1,50,28,7,14,7,14,28,0,0.241574196701322,5,16.3333333333333,14
1,1,110,7,28,14,7,14,28,0,0.208355806442796,5,16.3333333333333,14
2,2,80,5,14,5,14,23,23,0,0.157187359452564,5,14,11.7203871786732
1,1,80,28,7,14,14,28,7,0,0.13999018577897,5,16.3333333333333,14
2,1,50,14,14,28,7,7,28,0,0.062857842628091,5,16.3333333333333,14
2,1,140,7,28,7,14,28,14,1,0.223722724414529,5,16.3333333333333,14
2,1,110,7,7,14,28,14,28,0,0.154520207378027,5,16.3333333333333,14
2,2,170,14,5,14,23,5,23,0,1.98709709506988,5,14,11.7203871786732
1,3,230,17,11,14,11,14,17,1,0.277486655775874,5,14,13.7823480810476
2,2,80,23,5,14,23,5,14,0,0.340246744769502,5,14,11.7203871786732
2,1,50,14,7,14,28,28,7,0,0.321027642632089,5,16.3333333333333,14
1,2,50,5,23,5,14,23,14,0,0.21579418398801,5,14,11.7203871786732
1,1,140,14,28,28,14,7,7,0,0.900580483995554,5,16.3333333333333,14
2,3,80,14,11,14,11,17,17,0,0.144243891786118,5,14,13.7823480810476
2,1,80,14,28,7,14,28,7,0,0.359078200720433,5,16.3333333333333,14
1,2,80,23,14,23,5,5,14,0,0.207817279891742,5,14,11.7203871786732
1,3,230,17,14,11,11,17,14,1,0.17057358495731,5,14,13.7823480810476
2,1,200,14,7,28,7,28,14,1,0.055257945838548,5,16.3333333333333,14
2,2,50,14,14,23,5,23,5,0,0.114183504439552,5,14,11.7203871786732
2,3,200,17,14,14,17,11,11,1,0.0990693857952465,5,14,13.7823480810476
1,1,80,7,7,14,14,28,28,0,0.119916744017473,5,16.3333333333333,14
1,3,50,11,11,14,17,14,17,0,0.124769505409859,5,14,13.7823480810476
2,2,140,14,5,14,5,23,23,0,2.53962234027995,5,14,11.7203871786732
1,1,230,28,28,7,14,14,7,1,0.0894134559785016,5,16.3333333333333,14
1,1,50,7,7,14,28,28,14,0,0.500240524117771,5,16.3333333333333,14
1,2,170,23,14,5,14,5,23,1,0.102892446498117,5,14,11.7203871786732
1,1,140,7,7,14,14,28,28,1,0.0917211229436816,5,16.3333333333333,14
1,1,230,28,14,14,7,7,28,1,0.192504654040022,5,16.3333333333333,14
1,2,140,5,23,5,23,14,14,1,0.083285904936929,5,14,11.7203871786732
1,3,110,14,11,17,17,14,11,1,2.07610501049203,5,14,13.7823480810476
2,3,230,14,11,17,17,11,14,1,0.178141516236792,5,14,13.7823480810476
2,1,230,14,14,28,7,7,28,1,0.0669169849559239,5,16.3333333333333,14
2,3,140,11,17,14,17,11,14,1,0.597775181985298,5,14,13.7823480810476
1,1,50,28,7,7,14,14,28,0,0.276430162402903,5,16.3333333333333,14
1,2,230,5,14,5,14,23,23,1,0.227175743832959,5,14,11.7203871786732
2,3,50,14,14,17,11,17,11,0,0.202051529701976,5,14,13.7823480810476
2,3,200,11,14,17,14,11,17,1,1.96677009459813,5,14,13.7823480810476
2,2,140,5,23,14,5,23,14,0,0.44493474843307,5,14,11.7203871786732
2,2,230,14,23,23,5,5,14,1,1.97555977150182,5,14,11.7203871786732
1,2,170,23,5,14,14,23,5,1,0.987627811801531,5,14,11.7203871786732
1,1,140,7,14,28,14,7,28,1,1.98002321756917,5,16.3333333333333,14
2,2,230,5,14,23,5,23,14,1,0.178080844548731,5,14,11.7203871786732
2,3,200,14,11,17,11,17,14,1,0.156985762082741,5,14,13.7823480810476
1,3,170,17,11,17,14,14,11,1,0.225801444946228,5,14,13.7823480810476
2,2,110,14,5,23,5,23,14,0,0.880575495717721,5,14,11.7203871786732
1,1,110,28,7,28,14,7,14,0,0.36710391960537,5,16.3333333333333,14
1,3,140,11,14,17,17,11,14,0,1.09987013800128,5,14,13.7823480810476
2,3,80,11,17,11,14,14,17,0,0.226354478718804,5,14,13.7823480810476
2,2,170,23,5,14,5,14,23,0,0.649131519859566,5,14,11.7203871786732
2,2,140,5,14,23,14,23,5,0,0.135774001558275,5,14,11.7203871786732
1,1,200,7,28,14,28,7,14,1,0.944534334565788,5,16.3333333333333,14
2,3,200,17,11,11,14,17,14,1,0.203105102082645,5,14,13.7823480810476
2,3,200,17,11,14,11,14,17,1,0.205811305988391,5,14,13.7823480810476
1,3,110,14,11,14,17,17,11,0,0.432674033683497,5,14,13.7823480810476
2,2,200,5,14,14,5,23,23,1,0.161285504740135,5,14,11.7203871786732
2,2,80,5,14,14,23,23,5,0,0.276188915469902,5,14,11.7203871786732
2,1,170,14,28,28,14,7,7,1,0.486559909913012,5,16.3333333333333,14
2,1,200,28,14,28,7,7,14,1,0.0391339418877124,5,16.3333333333333,14
1,2,230,23,23,5,14,14,5,1,0.213969484562767,5,14,11.7203871786732
1,1,170,14,28,7,28,7,14,1,0.488678464214672,5,16.3333333333333,14
1,3,170,14,17,14,11,11,17,0,1.20339490611946,5,14,13.7823480810476
1,2,140,5,23,23,5,14,14,0,1.1238044442016,5,14,11.7203871786732
2,3,230,11,11,14,14,17,17,1,0.130195529483444,5,14,13.7823480810476
1,2,200,14,5,23,23,14,5,1,2.54501690259235,5,14,11.7203871786732
2,2,170,23,5,14,14,5,23,1,0.216905371728444,5,14,11.7203871786732
2,3,170,17,14,11,17,14,11,0,1.70966715993518,5,14,13.7823480810476
1,1,170,14,14,28,7,28,7,1,0.417842093463605,5,16.3333333333333,14
1,3,110,17,11,14,11,14,17,0,0.850564498335643,5,14,13.7823480810476
1,2,110,14,5,23,14,5,23,0,0.639123755152013,5,14,11.7203871786732
1,3,80,14,11,14,11,17,17,0,0.201813098501134,5,14,13.7823480810476
1,1,200,7,28,14,28,14,7,1,0.536527456716613,5,16.3333333333333,14
1,3,140,11,14,17,17,14,11,1,0.0832529432070714,5,14,13.7823480810476
1,3,80,14,17,17,11,14,11,0,0.282067193427338,5,14,13.7823480810476
2,1,80,7,28,14,14,28,7,0,0.520860364449163,5,16.3333333333333,14
1,2,170,5,14,5,23,14,23,1,0.225548081720945,5,14,11.7203871786732
2,3,170,14,11,17,17,14,11,1,0.414380694517376,5,14,13.7823480810476
1,3,110,11,11,14,17,14,17,1,0.553028178506338,5,14,13.7823480810476
2,1,140,7,14,28,7,14,28,1,0.441642676841866,5,16.3333333333333,14
1,2,170,23,23,14,5,14,5,1,0.218435768917743,5,14,11.7203871786732
1,3,50,17,17,14,11,11,14,0,0.251180958353643,5,14,13.7823480810476
1,1,80,7,28,28,14,14,7,0,0.223978929687064,5,16.3333333333333,14
1,1,200,7,14,28,7,28,14,1,0.47265827392448,5,16.3333333333333,14
1,3,140,11,14,17,14,17,11,1,0.0894045087934501,5,14,13.7823480810476
1,2,200,23,5,5,14,14,23,1,0.178224334087417,5,14,11.7203871786732
2,1,50,28,14,7,7,14,28,0,0.379045204814702,5,16.3333333333333,14
1,2,140,14,23,23,5,14,5,0,1.84576684654462,5,14,11.7203871786732
1,3,200,14,14,17,17,11,11,1,0.179913705460422,5,14,13.7823480810476
2,1,50,7,28,7,14,28,14,0,0.116735181438571,5,16.3333333333333,14
2,2,230,14,5,14,5,23,23,1,0.18357690853918,5,14,11.7203871786732
1,2,140,23,14,5,14,23,5,0,0.668395117324962,5,14,11.7203871786732
1,2,110,23,14,5,14,23,5,0,0.579068794898149,5,14,11.7203871786732
1,3,200,17,11,14,17,11,14,1,0.407749304183653,5,14,13.7823480810476
1,1,50,14,14,28,7,7,28,0,0.170467045788428,5,16.3333333333333,14
1,1,200,7,28,7,14,14,28,1,0.297233852347517,5,16.3333333333333,14
2,2,200,23,23,5,14,14,5,1,0.000116245736762721,5,14,11.7203871786732
2,2,50,14,5,23,23,14,5,0,0.0828382449437868,5,14,11.7203871786732
1,3,170,11,14,14,17,17,11,1,0.0656745029152717,5,14,13.7823480810476
1,3,230,14,14,17,17,11,11,1,0.188400877289041,5,14,13.7823480810476
2,3,140,17,11,17,14,14,11,1,1.11809723792408,5,14,13.7823480810476
1,3,170,14,17,11,14,11,17,1,0.0566148503446584,5,14,13.7823480810476
2,1,170,7,7,28,14,14,28,1,0.0453990464993694,5,16.3333333333333,14
2,2,230,14,5,14,5,23,23,1,0.000115038994408678,5,14,11.7203871786732
1,3,80,11,14,17,17,14,11,0,0.319152113421978,5,14,13.7823480810476
2,3,140,11,14,14,17,11,17,1,0.073920863891999,5,14,13.7823480810476
1,2,50,14,5,14,23,5,23,0,0.212809572257584,5,14,11.7203871786732
2,2,110,14,23,23,5,14,5,0,0.301622051837739,5,14,11.7203871786732
1,2,140,23,5,14,14,23,5,0,0.234370423367864,5,14,11.7203871786732
1,1,230,14,7,28,28,7,14,1,0.0951095384236851,5,16.3333333333333,14
1,2,110,23,23,5,14,14,5,1,0.102139281491191,5,14,11.7203871786732
1,1,50,7,14,28,28,14,7,0,0.202770308196023,5,16.3333333333333,14
2,3,80,17,11,17,11,14,14,0,0.0895961928326869,5,14,13.7823480810476
2,1,110,14,14,28,7,7,28,0,0.0245043170677945,5,16.3333333333333,14
1,3,170,14,17,14,11,17,11,1,0.0973485827360037,5,14,13.7823480810476
2,2,200,23,5,5,23,14,14,1,0.836183447366011,5,14,11.7203871786732
2,3,230,11,14,17,17,14,11,1,0.296675946494588,5,14,13.7823480810476
2,2,80,5,14,23,23,5,14,0,0.371468078234784,5,14,11.7203871786732
1,3,170,17,14,17,11,11,14,1,0.024194439963594,5,14,13.7823480810476
2,3,80,17,11,17,14,11,14,0,0.217050353717923,5,14,13.7823480810476
2,1,110,28,28,14,7,7,14,0,0.359771374476168,5,16.3333333333333,14
2,1,80,7,14,28,28,14,7,0,0.482509519285486,5,16.3333333333333,14
2,1,110,7,7,14,28,14,28,0,0.243178107420817,5,16.3333333333333,14
1,1,140,7,14,14,28,7,28,1,0.091915836995895,5,16.3333333333333,14
2,2,110,5,5,23,23,14,14,0,0.422819194411659,5,14,11.7203871786732
1,1,140,28,14,14,7,7,28,1,0.0555189668016283,5,16.3333333333333,14
1,3,200,11,17,17,14,14,11,1,0.0423229554417048,5,14,13.7823480810476
1,3,230,14,11,17,17,14,11,1,0.0411757007718734,5,14,13.7823480810476
1,1,200,14,7,28,7,28,14,1,0.0319075487175269,5,16.3333333333333,14
1,3,230,14,17,11,11,14,17,1,0.000732289495090299,5,14,13.7823480810476
2,3,50,14,17,11,11,14,17,0,0.15962537712835,5,14,13.7823480810476
1,1,110,7,28,14,7,14,28,1,0.0404967974000101,5,16.3333333333333,14
1,2,50,5,5,23,14,14,23,0,0.397387971538592,5,14,11.7203871786732
2,1,80,7,14,28,28,14,7,0,0.122160536352567,5,16.3333333333333,14
2,1,80,28,7,14,28,14,7,0,0.136906143756505,5,16.3333333333333,14
1,2,200,23,14,5,14,5,23,1,0.0397348130250066,5,14,11.7203871786732
2,2,110,5,14,23,14,23,5,0,0.174720774351727,5,14,11.7203871786732
1,2,110,23,14,5,5,23,14,0,1.7855065596741,5,14,11.7203871786732
2,2,230,5,14,5,23,23,14,0,0.227755686828004,5,14,11.7203871786732
2,1,110,7,7,14,28,28,14,0,0.224484306541854,5,16.3333333333333,14
2,3,140,11,17,17,14,11,14,1,0.311272944163875,5,14,13.7823480810476
2,1,140,28,14,7,14,7,28,1,0.804001325331683,5,16.3333333333333,14
1,3,110,11,11,17,17,14,14,0,0.607422232285217,5,14,13.7823480810476
2,2,140,5,23,14,23,14,5,1,0.384010219544507,5,14,11.7203871786732
2,2,170,14,23,5,23,5,14,1,0.0926953247710571,5,14,11.7203871786732
1,3,170,11,17,14,11,14,17,1,0.541509722972251,5,14,13.7823480810476
2,2,110,14,5,23,23,14,5,0,0.120155566188032,5,14,11.7203871786732
1,3,230,17,14,11,17,11,14,1,0.00298381475431597,5,14,13.7823480810476
2,3,50,11,17,14,17,14,11,0,0.109931693129965,5,14,13.7823480810476
1,2,80,5,14,14,5,23,23,0,1.07482768911086,5,14,11.7203871786732
2,2,80,23,14,5,23,5,14,0,0.147388586700117,5,14,11.7203871786732
1,2,110,5,23,14,5,14,23,1,0.220193661442408,5,14,11.7203871786732
2,1,110,28,7,7,14,14,28,0,1.86280308742812,5,16.3333333333333,14
2,1,50,14,7,7,14,28,28,0,0.122986726177942,5,16.3333333333333,14
2,3,80,11,17,17,14,14,11,0,0.229867827727276,5,14,13.7823480810476
2,1,80,14,7,28,7,28,14,0,0.0946118305846539,5,16.3333333333333,14
2,2,110,14,23,5,23,14,5,0,0.879443669302873,5,14,11.7203871786732
2,1,50,7,14,7,28,28,14,0,0.0700039592491066,5,16.3333333333333,14
2,2,140,23,5,5,23,14,14,0,1.23685917103558,5,14,11.7203871786732
1,2,80,23,5,14,14,5,23,0,3.58724473011512,5,14,11.7203871786732
2,3,110,14,17,11,17,11,14,0,0.0767242387373699,5,14,13.7823480810476
2,3,110,17,11,17,11,14,14,0,0.893624074010859,5,14,13.7823480810476
1,1,80,28,14,28,14,7,7,0,0.83009954956492,5,16.3333333333333,14
1,2,50,23,23,5,14,5,14,0,0.17869651989372,5,14,11.7203871786732
1,2,200,14,23,14,5,23,5,1,0.145519858102716,5,14,11.7203871786732
1,1,170,28,14,28,14,7,7,1,0.0403042938285125,5,16.3333333333333,14
2,1,110,7,14,14,28,7,28,0,0.0831350546468457,5,16.3333333333333,14
1,2,140,14,14,23,5,5,23,1,0.0719536974634138,5,14,11.7203871786732
1,3,230,14,11,11,17,17,14,1,0.0446593060294163,5,14,13.7823480810476
2,1,230,7,7,28,14,14,28,1,0.173509325509485,5,16.3333333333333,14
2,3,140,17,11,11,14,17,14,1,0.148261019937991,5,14,13.7823480810476
1,3,110,14,11,11,17,14,17,0,0.267128736594486,5,14,13.7823480810476
2,1,140,7,28,14,7,14,28,1,0.353866224889316,5,16.3333333333333,14
2,2,200,14,14,5,23,23,5,1,0.288576499798182,5,14,11.7203871786732
1,2,110,14,23,23,5,14,5,0,0.581380879066046,5,14,11.7203871786732
2,1,110,14,14,7,28,28,7,0,0.71808541041537,5,16.3333333333333,14
1,1,140,7,28,14,14,7,28,1,0.0825477772157228,5,16.3333333333333,14
2,2,230,14,23,23,5,5,14,1,0.0654067527664211,5,14,11.7203871786732
1,2,80,23,14,5,14,5,23,0,0.216250644552929,5,14,11.7203871786732
2,2,200,14,5,23,23,5,14,1,0.114995848683748,5,14,11.7203871786732
2,3,140,11,14,17,14,17,11,0,0.88584499292574,5,14,13.7823480810476
1,1,200,14,28,28,7,14,7,1,0.0242489050122003,5,16.3333333333333,14
1,1,140,14,7,28,14,28,7,0,5.92492660608468,5,16.3333333333333,14
1,2,200,14,5,23,14,5,23,1,0.0715735398455308,5,14,11.7203871786732
2,2,50,5,14,14,23,23,5,0,0.207665824350897,5,14,11.7203871786732
2,2,200,5,23,23,14,5,14,1,0.098433210870553,5,14,11.7203871786732
1,2,50,5,14,23,23,14,5,0,0.203447433408883,5,14,11.7203871786732
1,3,140,11,14,11,17,17,14,1,0.622149471644434,5,14,13.7823480810476
2,2,50,5,14,23,14,5,23,0,0.174870684811822,5,14,11.7203871786732
2,1,50,28,14,28,7,14,7,0,0.347711110503496,5,16.3333333333333,14
2,1,140,28,14,14,7,7,28,1,0.172443027825921,5,16.3333333333333,14
2,3,50,11,14,11,17,14,17,0,0.0633208632086735,5,14,13.7823480810476
2,3,200,14,11,14,17,11,17,1,0.128087234369787,5,14,13.7823480810476
1,1,110,14,7,28,28,14,7,0,0.434862048966806,5,16.3333333333333,14
2,1,230,14,7,28,14,7,28,1,0.00347273705938278,5,16.3333333333333,14
2,1,230,7,14,28,28,14,7,1,0.000117147973696774,5,16.3333333333333,14
1,1,230,28,7,14,7,14,28,1,0.000123726786114275,5,16.3333333333333,14
1,1,230,28,14,28,7,14,7,1,0.000117772021212659,5,16.3333333333333,14
2,2,200,14,5,23,14,5,23,1,0.146727607773073,5,14,11.7203871786732
1,3,170,17,11,14,11,17,14,1,0.0874839767468529,5,14,13.7823480810476
1,1,80,28,14,7,7,14,28,0,0.230344336752978,5,16.3333333333333,14
1,2,140,5,14,23,5,23,14,1,0.349200410791354,5,14,11.7203871786732
1,3,110,17,14,14,11,11,17,0,1.43193666329466,5,14,13.7823480810476
2,3,170,14,14,11,11,17,17,1,0.0162411293686091,5,14,13.7823480810476
2,1,230,7,7,14,28,14,28,1,0.000145876708074866,5,16.3333333333333,14
2,3,110,14,14,11,11,17,17,0,0.727995015481611,5,14,13.7823480810476
2,1,80,14,7,28,14,28,7,0,0.158549538287161,5,16.3333333333333,14
2,2,80,23,23,5,14,14,5,0,0.0414217558763994,5,14,11.7203871786732
1,3,110,14,11,17,14,17,11,0,5.30222391646112,5,14,13.7823480810476
2,2,80,14,23,5,14,23,5,0,0.14923133462753,5,14,11.7203871786732
2,2,140,23,5,14,14,23,5,1,0.371987616453453,5,14,11.7203871786732
1,1,230,7,7,28,14,28,14,1,0.000122677935451065,5,16.3333333333333,14
2,2,170,14,5,23,23,14,5,1,0.111498770018443,5,14,11.7203871786732
1,1,230,7,7,14,14,28,28,1,0.000121102779758075,5,16.3333333333333,14
1,1,80,7,28,28,14,14,7,0,0.381070381331938,5,16.3333333333333,14
1,3,50,14,14,11,11,17,17,0,1.67180669569325,5,14,13.7823480810476
2,2,230,23,14,23,5,5,14,1,0.0320277680568779,5,14,11.7203871786732
2,1,140,7,14,28,7,14,28,1,0.00280438986214904,5,16.3333333333333,14
1,3,200,14,11,17,14,11,17,1,0.00011670813296405,5,14,13.7823480810476
1,1,110,28,14,28,7,14,7,0,1.9044875634811,5,16.3333333333333,14
1,3,140,14,17,11,11,14,17,1,0.652596508957458,5,14,13.7823480810476
1,3,80,17,14,14,11,17,11,0,3.24520419130158,5,14,13.7823480810476
2,3,110,14,17,17,14,11,11,0,0.866788740832362,5,14,13.7823480810476
2,3,170,11,14,14,17,11,17,1,0.3233234301415,5,14,13.7823480810476
2,2,230,14,23,5,5,14,23,1,0.0640760281742132,5,14,11.7203871786732
1,1,230,28,14,14,28,7,7,1,0.000125692911296937,5,16.3333333333333,14
2,3,50,17,14,11,14,11,17,0,0.140167840030699,5,14,13.7823480810476
1,1,200,7,14,28,14,28,7,1,0.0149149197213774,5,16.3333333333333,14
2,3,50,11,17,11,14,17,14,0,0.061782800762785,5,14,13.7823480810476
1,1,170,14,7,28,28,14,7,1,0.604605545682489,5,16.3333333333333,14
1,2,110,23,23,14,14,5,5,0,0.58128735466812,5,14,11.7203871786732
1,1,170,7,14,14,28,28,7,1,0.0359058539470425,5,16.3333333333333,14
1,2,50,14,14,5,23,23,5,0,0.279114208867895,5,14,11.7203871786732
1,2,110,5,14,14,23,23,5,1,0.293576746888448,5,14,11.7203871786732
1,2,140,14,5,23,14,5,23,1,0.096293175806295,5,14,11.7203871786732
2,3,50,11,11,14,17,14,17,0,0.0872219370073708,5,14,13.7823480810476
1,1,140,14,28,7,7,28,14,1,0.276035640417376,5,16.3333333333333,14
1,1,110,28,14,7,28,14,7,0,0.276842695296637,5,16.3333333333333,14
1,2,140,14,14,5,5,23,23,1,0.637568862224271,5,14,11.7203871786732
1,1,80,28,28,7,7,14,14,0,0.104195070162632,5,16.3333333333333,14
1,1,170,28,14,7,14,28,7,1,0.133010486797957,5,16.3333333333333,14
2,2,170,5,5,14,23,14,23,0,0.139801388898377,5,14,11.7203871786732
2,2,50,23,23,5,5,14,14,0,0.300701649658549,5,14,11.7203871786732
1,3,230,17,14,17,14,11,11,1,0.000137929502670886,5,14,13.7823480810476
2,3,80,11,11,14,14,17,17,0,0.106371916502212,5,14,13.7823480810476
1,2,230,23,14,5,5,23,14,1,0.000121749383197312,5,14,11.7203871786732
1,2,50,5,5,14,23,23,14,0,0.896139834453152,5,14,11.7203871786732
2,1,200,14,14,7,7,28,28,1,0.176550669159042,5,16.3333333333333,14
2,3,230,17,11,14,11,17,14,1,0.000122677935451065,5,14,13.7823480810476
1,1,140,28,7,7,14,14,28,1,0.112216571088993,5,16.3333333333333,14
1,3,110,11,14,17,17,14,11,0,0.501082848950773,5,14,13.7823480810476
2,1,50,28,7,7,14,28,14,0,0.0976923238072231,5,16.3333333333333,14
1,3,50,11,17,17,14,14,11,0,0.0626237684805346,5,14,13.7823480810476
1,2,230,5,14,14,5,23,23,1,0.000147936815665162,5,14,11.7203871786732
2,2,230,5,23,14,23,14,5,1,0.15840693970722,5,14,11.7203871786732
1,2,170,14,14,23,23,5,5,0,0.555238870016183,5,14,11.7203871786732
2,1,200,14,7,14,28,28,7,1,0.0678673376487495,5,16.3333333333333,14
1,3,170,17,14,14,11,17,11,1,0.000122610267681011,5,14,13.7823480810476
1,1,170,14,28,7,7,14,28,1,0.265449101863851,5,16.3333333333333,14
1,2,200,5,5,23,23,14,14,1,0.0922969194070902,5,14,11.7203871786732
1,3,80,11,14,11,17,14,17,0,0.44713128985768,5,14,13.7823480810476
1,3,80,17,11,14,14,17,11,0,0.407821449321091,5,14,13.7823480810476
2,3,200,14,14,17,17,11,11,1,0.440619239181615,5,14,13.7823480810476
2,2,80,23,5,23,14,14,5,0,0.111297206482504,5,14,11.7203871786732
2,2,170,23,5,5,23,14,14,1,0.0301112772808665,5,14,11.7203871786732
2,3,230,14,11,17,11,14,17,1,0.0109717825334883,5,14,13.7823480810476
1,1,80,14,28,7,7,28,14,0,0.347845295721982,5,16.3333333333333,14
2,3,80,17,14,14,17,11,11,0,0.116536933624047,5,14,13.7823480810476
1,1,80,7,14,7,28,28,14,0,0.101158673779537,5,16.3333333333333,14
2,2,110,23,14,14,5,23,5,0,0.30799398132649,5,14,11.7203871786732
