motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,mi
1,1,80,23,14,14,5,23,5,0,0.110677045449847,1,14
1,3,110,14,5,14,5,23,23,1,0.266515219307621,1,14
1,2,170,5,5,23,23,14,14,1,0.100461009613355,1,14
2,3,230,14,5,14,5,23,23,1,0.0904074765712721,1,14
2,1,50,14,23,5,23,14,5,0,0.544312687023194,1,14
2,1,230,5,23,14,23,14,5,1,0.198224811654654,1,14
1,2,80,23,5,5,23,14,14,1,0.14413399498153,1,14
1,3,170,5,14,5,23,14,23,1,0.170036769370199,1,14
2,3,50,5,5,14,23,14,23,0,0.335970653075492,1,14
2,2,230,5,23,5,14,23,14,0,0.403897252661409,1,14
1,2,80,5,23,14,23,5,14,0,0.235789094906067,1,14
1,2,230,23,14,5,5,23,14,0,0.0357272221444873,1,14
2,1,140,23,14,5,14,23,5,1,0.921577167260693,1,14
2,2,170,14,5,5,23,23,14,1,0.000224553019506857,1,14
2,1,170,14,23,5,23,14,5,1,0.643496031640097,1,14
2,1,50,14,23,14,23,5,5,0,0.000179720605956391,1,14
2,2,80,5,23,23,5,14,14,0,0.217286855840939,1,14
1,3,140,5,23,5,14,14,23,1,0.025174385344144,1,14
1,3,230,5,14,14,23,5,23,1,0.000180926595930941,1,14
1,3,230,14,23,5,14,5,23,1,0.166991729449364,1,14
1,3,200,5,14,5,14,23,23,1,0.000204634518013336,1,14
2,1,170,14,23,23,5,14,5,1,0.220859563007252,1,14
1,1,230,23,14,14,23,5,5,1,0.388783206260996,1,14
2,3,140,23,5,14,14,5,23,0,0.648709053988568,1,14
2,3,110,14,23,5,5,14,23,0,0.238605251041008,1,14
2,3,230,5,23,14,5,14,23,1,0.00452070495521184,1,14
2,3,230,5,14,14,5,23,23,1,0.0664427452138625,1,14
2,3,140,5,23,14,5,14,23,1,0.0203176282957429,1,14
2,1,230,14,23,14,5,23,5,1,0.0422577645513229,1,14
1,1,50,14,14,23,23,5,5,0,0.339929586014478,1,14
1,1,170,14,23,23,5,14,5,1,0.651911496068351,1,14
2,1,170,23,5,14,23,14,5,1,0.101738855053554,1,14
1,1,110,23,5,14,23,14,5,0,0.561724524435704,1,14
1,3,50,14,14,5,23,5,23,0,0.095631888252683,1,14
2,1,110,14,23,14,5,23,5,0,0.105528238680563,1,14
2,2,50,14,23,5,5,23,14,0,0.0934568863594905,1,14
2,3,200,14,14,5,23,5,23,0,0.0393438143801177,1,14
2,3,230,14,14,5,5,23,23,1,0.723261442690273,1,14
1,2,110,5,5,23,23,14,14,0,0.473220977131859,1,14
2,3,140,5,5,14,23,14,23,0,0.373087201704038,1,14
2,2,140,14,5,5,23,23,14,0,0.105002980402787,1,14
1,2,230,5,14,5,23,23,14,0,0.136884804742294,1,14
1,2,110,5,23,23,14,5,14,0,0.134849752634182,1,14
1,3,170,14,23,5,14,5,23,0,0.134136837034021,1,14
2,1,110,14,23,23,14,5,5,0,0.270640303162509,1,14
1,2,140,23,5,23,14,5,14,1,0.924584310007049,1,14
1,2,140,23,5,23,5,14,14,1,0.112464949401328,1,14
2,2,140,23,14,5,23,5,14,0,0.434396436146926,1,14
1,1,80,23,5,14,14,23,5,0,0.196299048126093,1,14
2,3,50,5,14,14,23,5,23,0,0.0741941444575787,1,14
2,3,80,14,5,23,14,5,23,0,0.212161693809321,1,14
2,1,80,14,5,14,23,23,5,0,0.0760612832964398,1,14
1,2,80,5,23,5,23,14,14,0,0.0919571134290891,1,14
2,2,170,23,5,23,5,14,14,1,0.000180908551556058,1,14
1,1,110,23,5,14,14,23,5,0,0.0298677794198738,1,14
1,1,140,23,5,14,14,23,5,0,0.00172975142777432,1,14
2,1,200,5,14,14,23,23,5,1,0.191640639997786,1,14
1,1,170,23,5,14,23,14,5,1,0.383574674051488,1,14
2,2,230,14,23,5,23,5,14,1,0.0175039442983689,1,14
2,1,140,23,14,14,23,5,5,1,1.31137117336039,1,14
2,1,230,23,14,14,23,5,5,1,0.0173161606653593,1,14
1,3,200,14,5,23,14,5,23,1,0.000180827351869084,1,14
1,3,110,14,23,5,14,5,23,0,0.157105872087413,1,14
2,1,170,23,14,23,5,14,5,1,0.325035289701191,1,14
2,3,170,14,14,23,5,5,23,1,0.000187134020961821,1,14
2,2,80,5,14,5,23,23,14,0,0.284860928411945,1,14
1,1,140,14,5,23,14,23,5,0,0.244806502159918,1,14
1,3,50,14,23,14,5,5,23,0,0.140754247302539,1,14
2,1,80,23,14,23,5,14,5,0,0.160685797207407,1,14
1,1,80,23,5,14,23,14,5,0,0.0445064134401036,1,14
2,1,50,5,14,14,23,23,5,0,0.000448988736025058,1,14
2,2,140,14,23,23,5,5,14,0,1.79817704997549,2,14
1,1,230,14,23,14,23,5,5,1,0.245488600165118,2,14
2,2,140,23,14,23,5,5,14,1,0.503496975987218,2,14
2,2,230,5,23,14,5,23,14,1,0.719330268722842,2,14
1,2,230,5,5,23,14,23,14,1,0.457214441892575,2,14
2,3,80,23,14,5,14,5,23,0,0.311138043034589,2,14
2,2,200,23,5,23,5,14,14,1,0.281048369201017,2,14
1,3,200,23,14,5,5,14,23,1,0.197008153249044,2,14
1,3,200,23,5,14,14,5,23,1,0.196859072791995,2,14
1,2,80,14,23,5,23,5,14,1,0.120864868193166,2,14
2,2,170,5,14,23,5,23,14,1,0.126708428433631,2,14
2,3,80,23,5,14,5,14,23,1,0.416599139862228,2,14
2,3,140,14,5,14,5,23,23,1,0.500545564733329,2,14
1,2,50,14,23,5,23,5,14,0,1.63639767823042,2,14
1,3,140,23,14,14,5,5,23,1,0.208324286853895,2,14
1,3,110,14,5,5,23,14,23,1,0.176293015145347,2,14
1,2,80,5,5,23,23,14,14,0,0.250189482874703,2,14
2,3,50,14,23,5,14,5,23,0,1.43608374310134,2,14
2,3,50,14,5,5,14,23,23,1,0.475979230395751,2,14
2,2,140,14,23,5,23,5,14,1,0.201903929264518,2,14
2,1,170,14,14,23,23,5,5,1,0.16777287259174,2,14
1,2,50,14,5,5,23,23,14,1,0.225707393867197,2,14
2,2,230,23,5,23,5,14,14,1,0.265591458781273,2,14
2,3,110,5,23,14,5,14,23,0,0.31153796784929,2,14
2,3,200,14,5,14,23,5,23,1,0.105484359635739,2,14
1,1,110,5,23,14,14,23,5,0,0.705380592786241,2,14
1,3,50,14,14,23,5,5,23,0,0.459318500477821,2,14
2,2,110,5,14,23,23,5,14,0,0.461221289908281,2,14
2,1,140,5,14,23,14,23,5,0,1.9710560713429,2,14
1,2,170,14,23,5,23,5,14,1,0.202938653557794,2,14
1,1,50,5,23,14,14,23,5,0,0.50686145471991,2,14
2,3,110,5,23,14,14,5,23,1,0.276766995986691,2,14
1,3,80,14,14,23,5,5,23,1,0.564689192644437,2,14
1,3,110,14,5,5,23,14,23,1,0.278594956471352,2,14
2,3,50,5,14,5,14,23,23,0,0.546503156350809,2,14
1,1,140,14,5,23,23,14,5,1,0.20646510880033,2,14
2,1,170,14,14,5,23,23,5,1,0.282366665167501,2,14
2,2,200,5,14,5,23,23,14,1,0.232260919379769,2,14
1,1,170,23,23,5,14,14,5,1,0.128200772916898,2,14
1,1,50,14,5,14,23,23,5,0,0.436099685713998,2,14
1,1,140,14,23,5,23,14,5,1,0.194001428550109,2,14
1,1,230,23,14,23,5,14,5,1,0.12392205229844,2,14
1,3,110,14,5,5,14,23,23,0,0.429120181652252,2,14
2,3,200,14,23,5,5,14,23,1,1.26499520307698,2,14
2,2,50,5,14,23,23,5,14,0,0.240907330720802,2,14
2,2,230,23,23,5,5,14,14,1,1.16479621960025,2,14
2,3,110,5,14,14,5,23,23,0,0.188742058016942,2,14
2,3,80,5,14,14,23,5,23,0,0.102613804294378,2,14
1,2,200,5,5,23,23,14,14,1,0.61257247258618,2,14
1,2,50,5,23,5,14,23,14,0,0.222421747050248,2,14
1,2,170,23,23,5,5,14,14,1,0.806342755749938,2,14
2,2,140,14,23,23,5,5,14,0,0.390350024812506,2,14
1,2,110,23,5,23,14,5,14,0,0.114232119813096,2,14
1,3,50,5,14,23,5,14,23,0,0.190111685544252,2,14
2,1,200,14,23,14,23,5,5,0,0.988031395012513,2,14
2,2,110,14,23,5,23,5,14,1,0.431924262797111,2,14
2,2,140,14,5,23,5,23,14,0,0.101861006594845,2,14
1,3,140,5,5,14,23,14,23,0,0.35175507736858,2,14
2,1,170,14,5,23,23,14,5,1,0.351694221128128,2,14
1,1,80,23,14,5,23,14,5,0,0.365568523789989,2,14
1,2,140,23,14,23,5,5,14,1,1.78752432594774,2,14
1,2,230,14,5,5,23,23,14,0,0.481348481975147,2,14
1,1,230,14,23,5,23,14,5,1,0.113305965336622,2,14
1,2,170,23,5,14,23,5,14,1,0.0752192087238654,2,14
2,2,110,23,23,5,5,14,14,1,0.383111141185509,2,14
1,3,230,14,5,14,23,5,23,1,0.188996496290201,2,14
1,1,170,23,14,14,5,23,5,1,0.134946566220606,2,14
2,1,230,23,23,5,14,14,5,1,0.664849072956713,2,14
2,2,80,5,23,5,14,23,14,0,0.264722250794875,2,14
2,1,80,14,23,14,23,5,5,0,0.162649665406207,2,14
2,2,110,23,5,23,5,14,14,0,0.33660263454658,2,14
2,1,230,14,23,5,23,14,5,1,0.844441653520335,2,14
1,1,200,14,5,23,23,14,5,1,0.284380707060336,2,14
1,1,50,14,23,14,23,5,5,0,0.324316774189356,2,14
2,3,80,5,23,5,14,14,23,0,0.210214192265994,2,14
1,1,110,14,23,14,5,23,5,0,0.126220252321218,2,14
1,2,50,23,5,5,23,14,14,0,0.0860795206099283,2,14
1,3,80,14,14,23,5,5,23,0,0.00998163335316349,2,14
2,1,170,23,5,23,14,14,5,0,0.223959414142882,2,14
2,3,170,23,14,14,5,5,23,0,0.0338031097198837,2,14
1,1,80,23,14,23,5,14,5,0,0.0717397121770773,2,14
1,2,140,14,5,23,23,5,14,0,0.469648709040484,2,14
2,3,110,23,14,5,5,14,23,0,0.103541005388252,2,14
1,2,80,5,14,23,23,5,14,0,0.169489222709672,2,14
1,3,50,23,14,14,5,5,23,0,0.295225476307678,2,14
2,2,80,5,14,23,23,5,14,0,0.00711152915027924,2,14
1,3,110,14,5,23,5,14,23,0,0.727037710719742,2,14
1,1,80,14,23,23,5,14,5,0,0.226962256201659,2,14
1,1,200,5,23,14,14,23,5,1,0.416862708822009,2,14
1,3,230,5,5,14,23,14,23,1,0.422745375253726,2,14
1,2,200,5,23,23,5,14,14,1,0.688688124981127,2,14
1,3,50,23,14,14,5,5,23,0,0.330561504335492,2,14
1,2,50,23,23,14,5,5,14,0,0.0125011413329048,2,14
2,3,230,14,5,23,5,14,23,1,0.13045144584612,2,14
2,3,80,14,5,5,14,23,23,1,0.40634677374328,2,14
2,1,140,23,14,23,14,5,5,0,0.522238856559852,2,14
2,3,170,5,5,14,23,14,23,0,0.606162511830917,2,14
2,2,110,23,5,5,23,14,14,0,0.050096359453164,2,14
2,1,230,14,14,23,23,5,5,0,0.271986679901602,2,14
2,1,200,23,23,14,14,5,5,1,0.169890549004776,2,14
2,1,170,23,14,14,23,5,5,1,0.473786352085881,2,14
1,2,170,23,5,5,14,23,14,1,0.241704190921155,2,14
1,3,200,5,23,14,14,5,23,1,0.409613786265254,2,14
2,2,230,14,23,5,5,23,14,1,0.823552878908231,2,14
1,1,80,14,5,23,23,14,5,0,0.225425097363768,2,14
2,1,170,14,23,23,5,14,5,1,0.601352746569319,2,14
2,3,170,14,23,5,14,5,23,0,0.427274666551966,2,14
2,2,170,14,23,5,5,23,14,0,1.07913443708094,2,14
1,3,230,5,14,14,23,5,23,1,0.355053815728752,2,14
2,3,140,5,23,5,14,14,23,0,0.737004574359162,2,14
1,2,200,23,5,5,14,23,14,1,0.110937937773997,2,14
1,1,230,23,14,5,23,14,5,1,0.102842492604395,2,14
1,1,140,23,23,5,14,14,5,0,0.480726936439169,2,14
2,2,200,5,23,5,23,14,14,1,0.0786192598607158,2,14
1,2,200,14,5,23,23,5,14,0,0.372507583349943,2,14
1,2,200,14,5,23,23,5,14,0,0.340479009333649,2,14
2,1,80,5,14,23,14,23,5,0,0.574375434953254,2,14
2,1,50,23,5,14,14,23,5,0,0.248249933094485,2,14
1,3,140,23,5,14,14,5,23,0,0.168155651801499,2,14
2,3,110,23,14,5,5,14,23,0,0.276103345822776,2,14
2,2,140,14,23,23,5,5,14,0,0.059992339956807,2,14
2,1,140,14,23,5,23,14,5,0,0.0759324882237706,2,14
1,1,50,14,23,23,5,14,5,0,0.179893706867006,2,14
2,3,200,14,14,5,5,23,23,1,0.461752451854409,2,14
1,3,110,14,14,5,23,5,23,0,0.245718963618856,2,14
2,3,80,14,14,23,5,5,23,0,0.289598324830877,2,14
1,2,230,5,14,23,23,5,14,1,0.97736738093954,2,14
1,1,170,23,23,14,5,14,5,0,0.387306142773014,2,14
2,1,50,23,5,23,14,14,5,0,0.147152614255901,2,14
1,2,140,5,23,23,14,5,14,0,0.24309441963851,2,14
2,1,50,5,23,23,14,14,5,0,0.0589561059168773,2,14
2,3,50,23,14,5,5,14,23,0,0.156985837806133,2,14
1,3,200,5,5,14,14,23,23,0,0.424901842066902,2,14
1,1,80,23,23,14,5,14,5,0,0.0447443166340236,2,14
2,2,170,23,14,5,23,5,14,1,0.206681228853995,2,14
2,1,110,5,23,14,23,14,5,0,0.130601416516583,2,14
1,2,50,5,23,23,14,5,14,0,0.0305486323486548,2,14
2,2,50,14,5,23,5,23,14,0,0.112428192049265,2,14
1,1,170,23,23,14,5,14,5,1,0.284376854484435,2,14
2,2,230,14,23,5,23,5,14,1,0.608307748756488,2,14
1,1,80,14,14,23,5,23,5,0,0.242218703468097,2,14
2,3,230,5,5,14,14,23,23,1,0.394150848849677,2,14
2,1,140,5,23,14,23,14,5,1,0.290055860808934,2,14
2,2,80,5,23,23,14,5,14,1,0.493952130054822,2,14
2,2,110,5,23,5,14,23,14,1,0.157835695703398,2,14
2,3,170,23,5,5,14,14,23,0,0.571802219506935,2,14
2,3,140,14,14,23,5,5,23,1,0.463669574892265,2,14
2,1,80,14,23,14,23,5,5,0,0.569598556408891,2,14
1,2,80,14,23,23,5,5,14,1,0.181494973003282,2,14
2,1,110,14,5,23,23,14,5,0,0.187417882436421,2,14
2,3,170,14,23,5,5,14,23,1,0.17532244627364,2,14
1,1,170,23,14,14,5,23,5,1,0.289219674901688,2,14
2,2,50,23,14,5,23,5,14,0,0.19915097518242,2,14
2,3,230,5,5,14,23,14,23,0,0.467069725258625,2,14
1,3,110,14,14,23,5,5,23,1,0.264958307394409,2,14
2,2,170,5,14,23,23,5,14,0,0.0948904407414375,2,14
2,3,170,23,5,14,5,14,23,0,0.438820580151514,2,14
2,3,110,5,14,23,14,5,23,0,0.316716819288558,2,14
1,1,230,14,5,23,23,14,5,1,0.410660143446876,2,14
1,2,110,14,5,5,23,23,14,0,0.816550448871567,2,14
2,3,110,14,5,23,14,5,23,1,0.194443695581867,2,14
2,1,170,14,14,23,5,23,5,0,0.37240662847762,2,14
1,3,80,5,5,23,14,14,23,0,0.192317435823497,2,14
2,1,230,23,14,5,14,23,5,1,0.198163823093637,2,14
1,3,230,14,14,5,5,23,23,1,0.186136367861764,2,14
2,2,200,5,23,5,14,23,14,1,0.262007160796202,2,14
2,2,200,23,5,5,14,23,14,1,0.18992373047513,2,14
2,3,140,14,5,5,23,14,23,1,0.0998492022772552,2,14
2,3,140,23,5,5,14,14,23,0,0.385215064437944,2,14
2,2,110,23,5,23,14,5,14,0,0.595127995067742,2,14
1,1,50,14,5,23,14,23,5,0,0.641085388182546,2,14
1,3,140,5,5,23,14,14,23,0,1.33694220236794,2,14
2,3,230,14,23,14,5,5,23,0,0.374872681612032,2,14
1,1,230,14,23,14,5,23,5,0,0.6087639494217,2,14
2,2,230,23,23,14,5,5,14,0,1.51265329845774,2,14
2,2,230,5,5,23,14,23,14,0,0.344526641711127,2,14
1,2,140,5,14,23,5,23,14,0,0.220447617335594,2,14
2,3,200,14,5,23,14,5,23,0,0.82440070976736,2,14
2,3,50,14,23,14,5,5,23,0,0.394292064782348,2,14
2,3,140,5,14,14,5,23,23,0,0.416172349287081,2,14
1,3,110,5,14,5,14,23,23,0,0.242129017598927,2,14
1,1,170,23,23,5,14,14,5,0,0.813983780695708,2,14
1,1,200,23,14,23,5,14,5,1,0.513909066023189,2,14
1,1,110,14,23,23,5,14,5,0,0.407891553506488,2,14
1,3,170,5,14,14,23,5,23,1,0.129742605364299,2,14
2,3,230,14,5,14,23,5,23,1,0.127637403944391,2,14
2,3,140,23,5,14,5,14,23,0,0.522995624123723,2,14
2,1,200,14,23,5,23,14,5,1,0.0895532879221719,2,14
2,3,170,23,5,5,14,14,23,1,0.0774238883750513,2,14
2,2,200,14,5,23,23,5,14,1,0.0433167260634946,2,14
2,1,110,23,23,14,5,14,5,0,0.3812173531187,2,14
1,1,50,23,5,14,14,23,5,0,0.329143050475977,2,14
1,2,80,5,23,5,23,14,14,0,0.183086037810426,2,14
1,2,230,5,14,23,5,23,14,1,0.147010306623997,2,14
1,2,110,14,23,5,5,23,14,0,0.324881343141897,2,14
1,2,200,5,23,23,14,5,14,1,0.150796676738537,2,14
1,2,140,23,14,23,5,5,14,1,0.0307410354726017,2,14
2,3,170,5,5,14,23,14,23,1,0.558633163411287,2,14
1,1,170,23,5,14,23,14,5,1,0.33864840528986,2,14
1,2,110,5,5,14,23,23,14,0,0.486473851517076,2,14
1,2,80,23,14,23,5,5,14,0,0.150369486174895,2,14
1,1,230,14,23,14,23,5,5,1,0.124347200791817,2,14
2,2,170,5,23,23,5,14,14,0,0.11618933849968,2,14
1,1,200,14,14,23,5,23,5,1,0.100117634312483,2,14
2,1,200,5,23,23,14,14,5,1,0.294020568107953,2,14
2,1,110,14,23,23,5,14,5,1,0.467997248168103,2,14
2,3,140,23,5,14,5,14,23,1,0.153909372791531,2,14
1,1,170,23,14,14,5,23,5,1,0.393784376181429,2,14
1,3,80,5,5,23,14,14,23,0,0.235725868784357,2,14
1,3,200,23,5,14,14,5,23,0,0.463649954122957,2,14
1,2,110,5,23,23,14,5,14,1,0.545409918646328,2,14
2,2,200,5,23,5,14,23,14,0,0.3073491496325,2,14
1,3,110,5,5,14,14,23,23,0,0.00722625222988427,2,14
1,2,170,5,14,23,23,5,14,0,0.000186502453288995,2,14
2,1,110,5,23,14,23,14,5,0,0.0391319619229762,2,14
2,2,200,23,5,23,14,5,14,0,0.109045554199838,2,14
2,2,80,23,5,5,14,23,14,0,0.218930148417712,2,14
2,3,140,14,14,5,23,5,23,0,0.224837656583986,2,14
1,1,230,14,5,23,14,23,5,0,0.232789067842532,2,14
2,3,50,5,5,14,14,23,23,0,0.0847233034146484,2,14
1,3,200,14,5,5,23,14,23,0,0.000182057425263338,2,14
1,3,200,14,5,14,5,23,23,0,0.602609452500474,2,14
1,3,170,5,14,23,14,5,23,0,0.476427774017793,2,14
2,2,170,23,5,5,23,14,14,0,0.542342629443738,2,14
1,3,230,5,14,14,23,5,23,1,0.774268323788419,2,14
1,3,230,5,5,14,23,14,23,1,0.120167389963171,2,14
2,1,140,23,14,5,23,14,5,0,0.262106479596696,2,14
1,2,230,5,5,23,23,14,14,1,0.14795608787972,2,14
2,1,200,14,23,14,23,5,5,1,0.399879938646336,2,14
1,3,50,5,23,14,14,5,23,0,0.213830080756452,2,14
1,1,50,14,23,23,5,14,5,0,0.249756009696284,2,14
1,2,140,14,5,23,5,23,14,0,0.0936673674004851,2,14
2,3,140,5,14,5,23,14,23,0,0.121599545876961,2,14
2,1,140,23,23,5,14,14,5,0,0.0535763672814937,2,14
2,1,230,5,23,23,14,14,5,0,0.155389010687941,2,14
1,3,170,23,14,14,5,5,23,0,0.109359904367011,2,14
2,2,110,23,14,23,5,5,14,0,0.145278013864299,2,14
1,2,200,23,23,5,14,5,14,0,0.347210742693278,2,14
2,2,140,5,5,23,23,14,14,0,0.391062702823547,2,14
2,1,50,14,23,23,14,5,5,0,0.346996045176638,2,14
2,3,50,23,5,14,14,5,23,0,0.232918443332892,2,14
2,2,80,5,14,23,23,5,14,0,0.0708288025780348,2,14
1,2,140,23,14,23,5,5,14,0,0.342791139977635,2,14
1,1,80,23,5,14,23,14,5,1,0.432739438503631,2,14
2,2,200,14,23,23,5,5,14,0,0.102536837031948,2,14
1,2,80,14,23,5,23,5,14,1,0.284478474015486,2,14
2,2,110,23,23,14,5,5,14,0,0.204446230884059,2,14
2,2,140,14,5,23,5,23,14,0,0.10834507450636,2,14
1,1,50,23,14,23,14,5,5,0,0.158253851826885,2,14
1,2,50,5,23,5,23,14,14,0,1.15219025578699,2,14
1,2,50,5,23,5,23,14,14,0,0.148092909876141,2,14
2,3,170,23,14,14,5,5,23,0,0.376011154730804,2,14
2,1,80,14,14,5,23,23,5,0,0.217237440039753,2,14
2,3,230,5,23,5,14,14,23,0,0.137161224643933,2,14
1,3,170,14,5,14,23,5,23,0,0.521071631999803,2,14
2,3,230,5,14,14,23,5,23,0,1.39896921248874,2,14
2,3,200,5,14,23,5,14,23,0,0.45690046765958,2,14
1,1,200,14,23,14,23,5,5,1,0.348786722010118,2,14
2,2,140,14,5,23,5,23,14,0,0.218741495613358,2,14
2,1,50,14,23,5,14,23,5,0,0.192609256992,2,14
1,2,170,14,23,5,5,23,14,1,0.61450744800095,2,14
2,3,230,14,14,5,23,5,23,1,0.664469075651141,2,14
2,3,50,5,5,14,23,14,23,0,0.270428354459,2,14
2,3,110,23,14,5,5,14,23,0,0.234299793984974,2,14
2,1,140,23,5,23,14,14,5,0,0.194210075031151,2,14
1,2,200,23,23,5,5,14,14,0,0.268078492066707,2,14
2,2,80,23,14,5,5,23,14,0,0.14209621810005,2,14
2,1,230,5,14,14,23,23,5,1,0.377966433588881,2,14
1,2,80,5,14,23,23,5,14,0,0.261827503345557,2,14
2,2,140,5,23,5,14,23,14,0,0.147793082811404,2,14
1,1,110,14,5,23,14,23,5,0,0.000182728079380468,2,14
2,1,200,14,14,23,5,23,5,0,0.055621984633035,2,14
2,2,50,14,23,5,5,23,14,0,0.13552426280512,2,14
1,3,80,14,5,14,23,5,23,0,0.000188616715604439,2,14
1,3,110,5,23,14,5,14,23,0,0.127391182075371,2,14
1,3,230,23,14,5,5,14,23,1,0.463269971878617,2,14
1,2,140,5,14,5,23,23,14,0,0.129206342753605,2,14
2,2,170,5,5,23,23,14,14,0,0.0911511014855932,2,14
2,3,50,14,23,5,14,5,23,0,0.0870123186032288,2,14
1,2,140,5,23,23,14,5,14,0,0.20693924902298,2,14
2,2,50,23,5,14,23,5,14,0,0.13887354475446,2,14
1,3,170,5,14,23,5,14,23,0,0.12678188298014,2,14
1,2,230,23,5,14,5,23,14,1,0.320721438780311,2,14
1,2,230,23,23,5,14,5,14,1,0.812601395460661,2,14
2,2,110,5,23,23,14,5,14,0,0.836505478117033,2,14
2,2,230,5,5,14,23,23,14,0,0.798425948480144,2,14
2,1,110,23,14,5,14,23,5,0,0.212385428792913,2,14
2,3,170,5,23,5,14,14,23,0,0.212311462979415,2,14
1,2,110,5,5,23,14,23,14,0,0.444172803414403,2,14
2,1,80,5,23,23,14,14,5,0,0.196067436583689,2,14
2,3,140,5,23,14,14,5,23,0,0.459929152944824,2,14
1,3,110,5,14,23,14,5,23,1,0.261941642980673,2,14
1,2,110,14,23,23,5,5,14,1,0.111852011250448,2,14
1,1,110,14,23,23,5,14,5,0,0.377756111949566,2,14
2,2,80,23,23,5,5,14,14,0,0.379257755514118,2,14
2,3,80,14,5,5,14,23,23,0,0.261211238932447,2,14
2,1,230,14,14,23,23,5,5,0,0.153120136543293,2,14
1,2,230,14,5,23,5,23,14,0,0.439066338847624,2,14
2,3,200,5,5,14,23,14,23,0,0.618973886113963,2,14
1,3,140,5,14,5,23,14,23,1,1.09886931024084,2,14
2,2,230,23,5,14,23,5,14,0,1.99070489165024,2,14
1,1,140,14,23,5,14,23,5,1,0.190585070900852,2,14
2,1,50,23,14,14,5,23,5,0,0.110501240589656,2,14
2,3,80,5,14,23,5,14,23,0,0.00645960211113561,2,14
2,2,230,5,23,23,5,14,14,0,0.0203861054760637,2,14
2,1,110,23,23,5,14,14,5,0,0.128300302254502,2,14
2,2,170,5,5,23,14,23,14,0,0.332170388413942,2,14
1,1,230,14,5,14,23,23,5,1,0.130124220682774,2,14
1,2,200,5,23,23,14,5,14,1,0.272021722979844,2,14
2,1,80,14,23,5,23,14,5,0,0.027955375117017,2,14
1,2,110,23,14,23,5,5,14,0,0.40788470247935,2,14
2,3,50,5,14,23,5,14,23,0,0.727815262929653,2,14
2,1,140,14,14,23,5,23,5,0,0.59968699417368,2,14
2,1,110,23,23,14,14,5,5,0,0.331635785929393,2,14
1,2,230,5,23,14,23,5,14,0,0.401505252550123,2,14
2,1,230,14,23,23,5,14,5,0,0.309408138215076,2,14
2,2,200,23,5,14,23,5,14,1,0.763317417789949,2,14
1,3,200,23,14,14,5,5,23,1,0.335237806953955,2,14
2,1,50,14,23,5,23,14,5,0,0.267171883140691,2,14
2,2,50,5,5,23,23,14,14,0,0.139047075979761,2,14
1,2,140,5,23,23,14,5,14,0,0.0689386926533189,2,14
2,1,50,14,5,23,23,14,5,0,0.0568664591410197,2,14
1,2,200,14,5,23,5,23,14,0,0.000185768629307859,2,14
2,2,50,5,23,23,5,14,14,0,0.198725664289668,2,14
1,1,50,14,14,23,5,23,5,0,0.316631064197281,2,14
1,2,170,23,23,14,5,5,14,0,0.000182421325007454,2,14
1,1,170,14,23,5,23,14,5,0,0.000196159453480504,2,14
2,2,50,14,23,23,5,5,14,0,0.0684250763151795,2,14
2,3,200,23,5,14,14,5,23,0,0.278322765065241,2,14
2,3,80,14,5,23,14,5,23,0,0.000184490461833775,2,14
2,3,230,14,23,5,14,5,23,0,0.59812374250032,2,14
1,1,170,14,23,5,14,23,5,0,0.0540786664787447,2,14
1,1,140,14,23,23,5,14,5,1,0.474010862992145,2,14
1,2,170,14,5,5,23,23,14,1,0.367860137441312,2,14
2,1,110,23,5,23,14,14,5,0,0.21580913370417,2,14
1,2,50,5,14,5,23,23,14,0,0.157686699458282,2,14
1,1,110,5,14,23,23,14,5,0,0.113496518853935,2,14
1,1,80,5,14,14,23,23,5,0,0.125404219477787,2,14
1,1,110,14,23,23,5,14,5,0,0.251347928598989,2,14
1,1,80,23,23,14,14,5,5,0,3.35917104403779,2,14
1,1,110,23,5,14,23,14,5,0,0.000177810856257565,2,14
1,1,140,5,14,14,23,23,5,0,0.0270225139393006,2,14
1,3,80,23,5,5,14,14,23,0,0.00017935068171937,2,14
2,1,80,23,14,14,23,5,5,0,0.0288525525975274,2,14
2,2,50,23,23,5,5,14,14,0,0.0627755372115644,2,14
1,3,80,23,5,14,14,5,23,0,0.0847158599062823,2,14
2,2,170,23,23,5,14,5,14,0,0.368644922637031,2,14
1,1,80,14,23,14,5,23,5,0,0.104559014143888,2,14
1,3,80,23,14,5,5,14,23,0,0.360428913845681,2,14
1,3,50,14,14,5,23,5,23,0,0.174389461812098,2,14
1,1,200,14,23,14,23,5,5,0,0.382327468760195,2,14
1,1,50,5,23,14,23,14,5,0,0.0122608111123554,2,14
1,1,140,23,5,14,23,14,5,0,0.212144632416312,2,14
1,3,170,5,14,23,14,5,23,0,0.0800624231196707,2,14
1,3,50,14,5,5,23,14,23,0,0.211992604628904,2,14
1,2,170,23,5,14,23,5,14,0,1.4398629313946,2,14
2,2,80,14,23,5,23,5,14,0,0.0836989849776728,2,14
1,1,200,23,23,5,14,14,5,0,0.0596624080790207,2,14
2,1,80,23,23,14,5,14,5,0,1.00360684802581,2,14
1,2,110,23,23,5,14,5,14,0,0.211476107127964,2,14
1,3,230,23,5,5,14,14,23,0,0.115373483102303,2,14
2,3,50,14,14,23,5,5,23,0,0.195346364722354,2,14
